serie,roll,tid,kategori,innehall,varde
krita_antal,bredd,2020-09,1.3 Bostadsrättsföreningar,Antal företag,25807
krita_antal,bredd,2020-10,1.3 Bostadsrättsföreningar,Antal företag,25826
krita_antal,bredd,2020-11,1.3 Bostadsrättsföreningar,Antal företag,25855
krita_antal,bredd,2020-12,1.3 Bostadsrättsföreningar,Antal företag,25908
krita_antal,bredd,2021-01,1.3 Bostadsrättsföreningar,Antal företag,25934
krita_antal,bredd,2021-02,1.3 Bostadsrättsföreningar,Antal företag,25977
krita_antal,bredd,2021-03,1.3 Bostadsrättsföreningar,Antal företag,26057
krita_antal,bredd,2021-04,1.3 Bostadsrättsföreningar,Antal företag,26067
krita_antal,bredd,2021-05,1.3 Bostadsrättsföreningar,Antal företag,26109
krita_antal,bredd,2021-06,1.3 Bostadsrättsföreningar,Antal företag,26212
krita_antal,bredd,2021-07,1.3 Bostadsrättsföreningar,Antal företag,26264
krita_antal,bredd,2021-08,1.3 Bostadsrättsföreningar,Antal företag,26287
krita_antal,bredd,2021-09,1.3 Bostadsrättsföreningar,Antal företag,26354
krita_antal,bredd,2021-10,1.3 Bostadsrättsföreningar,Antal företag,26389
krita_antal,bredd,2021-11,1.3 Bostadsrättsföreningar,Antal företag,26431
krita_antal,bredd,2021-12,1.3 Bostadsrättsföreningar,Antal företag,26504
krita_antal,bredd,2022-01,1.3 Bostadsrättsföreningar,Antal företag,26519
krita_antal,bredd,2022-02,1.3 Bostadsrättsföreningar,Antal företag,26551
krita_antal,bredd,2022-03,1.3 Bostadsrättsföreningar,Antal företag,26622
krita_antal,bredd,2022-04,1.3 Bostadsrättsföreningar,Antal företag,26654
krita_antal,bredd,2022-05,1.3 Bostadsrättsföreningar,Antal företag,26688
krita_antal,bredd,2022-06,1.3 Bostadsrättsföreningar,Antal företag,26739
krita_antal,bredd,2022-07,1.3 Bostadsrättsföreningar,Antal företag,26753
krita_antal,bredd,2022-08,1.3 Bostadsrättsföreningar,Antal företag,26777
krita_antal,bredd,2022-09,1.3 Bostadsrättsföreningar,Antal företag,26820
krita_antal,bredd,2022-10,1.3 Bostadsrättsföreningar,Antal företag,26846
krita_antal,bredd,2022-11,1.3 Bostadsrättsföreningar,Antal företag,26878
krita_antal,bredd,2022-12,1.3 Bostadsrättsföreningar,Antal företag,26913
krita_antal,bredd,2023-01,1.3 Bostadsrättsföreningar,Antal företag,26922
krita_antal,bredd,2023-02,1.3 Bostadsrättsföreningar,Antal företag,26938
krita_antal,bredd,2023-03,1.3 Bostadsrättsföreningar,Antal företag,26973
krita_antal,bredd,2023-04,1.3 Bostadsrättsföreningar,Antal företag,26981
krita_antal,bredd,2023-05,1.3 Bostadsrättsföreningar,Antal företag,26994
krita_antal,bredd,2023-06,1.3 Bostadsrättsföreningar,Antal företag,27028
krita_antal,bredd,2023-07,1.3 Bostadsrättsföreningar,Antal företag,27019
krita_antal,bredd,2023-08,1.3 Bostadsrättsföreningar,Antal företag,27021
krita_antal,bredd,2023-09,1.3 Bostadsrättsföreningar,Antal företag,27257
krita_antal,bredd,2023-10,1.3 Bostadsrättsföreningar,Antal företag,27244
krita_antal,bredd,2023-11,1.3 Bostadsrättsföreningar,Antal företag,27241
krita_antal,bredd,2023-12,1.3 Bostadsrättsföreningar,Antal företag,27251
krita_antal,bredd,2024-01,1.3 Bostadsrättsföreningar,Antal företag,27277
krita_antal,bredd,2024-02,1.3 Bostadsrättsföreningar,Antal företag,27268
krita_antal,bredd,2024-03,1.3 Bostadsrättsföreningar,Antal företag,27279
krita_antal,bredd,2024-04,1.3 Bostadsrättsföreningar,Antal företag,27291
krita_antal,bredd,2024-05,1.3 Bostadsrättsföreningar,Antal företag,27315
krita_antal,bredd,2024-06,1.3 Bostadsrättsföreningar,Antal företag,27317
krita_antal,bredd,2024-07,1.3 Bostadsrättsföreningar,Antal företag,27317
krita_antal,bredd,2024-08,1.3 Bostadsrättsföreningar,Antal företag,27319
krita_antal,bredd,2024-09,1.3 Bostadsrättsföreningar,Antal företag,27335
