serie,roll,tid,kategori,innehall,varde
krita_volym,kredit,2021-10,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",527325
krita_volym,kredit,2021-11,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",529934
krita_volym,kredit,2021-12,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",532427
krita_volym,kredit,2022-01,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",533285
krita_volym,kredit,2022-02,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",535904
krita_volym,kredit,2022-03,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",539838
krita_volym,kredit,2022-04,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",542097
krita_volym,kredit,2022-05,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",545409
krita_volym,kredit,2022-06,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",548244
krita_volym,kredit,2022-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",549466
krita_volym,kredit,2022-08,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",552854
krita_volym,kredit,2022-09,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557053
krita_volym,kredit,2022-10,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557449
krita_volym,kredit,2022-11,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",559397
krita_volym,kredit,2022-12,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",560249
krita_volym,kredit,2023-01,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",560121
krita_volym,kredit,2023-02,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",561088
krita_volym,kredit,2023-03,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",561614
krita_volym,kredit,2023-04,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",562431
krita_volym,kredit,2023-05,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",563581
