"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"18 Örebro län","män","P utbildningsväsendet","inrikes född",3528,3485,3532,3521,3473,3520,3467,3522,3492,3460
"18 Örebro län","män","P utbildningsväsendet","utrikes född",797,810,780,800,766,805,808,802,811,771
"18 Örebro län","män","Q enheter för vård och omsorg, socialtjänst","totalt",5454,5510,5846,6083,6362,5439,5519,5795,6031,6341
"18 Örebro län","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",3588,3591,3752,3803,3996,3617,3629,3758,3782,4003
"18 Örebro län","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",1865,1918,2092,2278,2367,1818,1892,2035,2245,2337
"18 Örebro län","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",2494,2533,2680,2581,2564,2509,2485,2595,2581,2553
"18 Örebro län","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",1980,2019,2100,2034,2045,1989,1966,2027,2038,2027
"18 Örebro län","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",514,511,579,548,523,522,517,568,541,525
"18 Örebro län","män","US uppgift saknas","totalt",731,714,670,639,140,915,855,870,861,355
"18 Örebro län","män","US uppgift saknas","inrikes född",593,580,547,521,97,743,682,699,700,272
"18 Örebro län","män","US uppgift saknas","utrikes född",138,136,127,118,42,172,172,170,161,86
"18 Örebro län","kvinnor","A-U+US Total","totalt",68831,70509,72161,73103,73019,68526,70238,71992,72735,72591
"18 Örebro län","kvinnor","A-U+US Total","inrikes född",57899,58842,59428,59789,59511,57644,58625,59258,59383,59069
"18 Örebro län","kvinnor","A-U+US Total","utrikes född",10933,11669,12732,13315,13503,10885,11608,12734,13347,13522
"18 Örebro län","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",722,698,712,698,686,717,690,694,689,675
"18 Örebro län","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",672,652,661,642,624,674,647,648,646,615
"18 Örebro län","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",48,44,53,53,65,45,42,44,43,60
"18 Örebro län","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",4592,4810,5069,5221,5410,4545,4733,4999,5108,5281
"18 Örebro län","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",4115,4266,4459,4597,4741,4055,4184,4400,4500,4648
"18 Örebro län","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",479,545,606,627,663,491,549,598,607,638
"18 Örebro län","kvinnor","D+E företag inom energi och miljö","totalt",291,307,322,324,324,283,312,321,336,329
"18 Örebro län","kvinnor","D+E företag inom energi och miljö","inrikes född",269,286,299,301,302,260,282,295,309,306
"18 Örebro län","kvinnor","D+E företag inom energi och miljö","utrikes född",23,22,24,21,20,22,23,26,24,23
"18 Örebro län","kvinnor","F byggindustri","totalt",995,1062,1076,1095,1093,979,1071,1060,1063,1055
"18 Örebro län","kvinnor","F byggindustri","inrikes född",868,909,929,941,954,860,917,916,910,919
"18 Örebro län","kvinnor","F byggindustri","utrikes född",120,150,148,159,143,122,152,143,145,135
"18 Örebro län","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",6519,6856,7123,7126,6929,6651,6974,7259,7213,7017
"18 Örebro län","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",5892,6147,6297,6257,6076,6003,6252,6403,6318,6146
"18 Örebro län","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",628,709,823,870,852,649,721,861,892,875
"18 Örebro län","kvinnor","H transport- och magasineringsföretag","totalt",1494,1540,1570,1424,1443,1516,1590,1621,1467,1489
"18 Örebro län","kvinnor","H transport- och magasineringsföretag","inrikes född",1315,1345,1364,1253,1264,1336,1383,1410,1287,1297
"18 Örebro län","kvinnor","H transport- och magasineringsföretag","utrikes född",177,194,207,172,180,182,203,212,180,194
"18 Örebro län","kvinnor","I hotell och restauranger","totalt",2077,2257,2402,2409,2356,2122,2297,2499,2489,2434
"18 Örebro län","kvinnor","I hotell och restauranger","inrikes född",1546,1642,1693,1705,1643,1591,1685,1773,1759,1695
"18 Örebro län","kvinnor","I hotell och restauranger","utrikes född",534,618,708,702,715,535,617,722,731,739
"18 Örebro län","kvinnor","J informations- och kommunikationsföretag","totalt",809,849,941,991,944,814,890,964,1047,997
"18 Örebro län","kvinnor","J informations- och kommunikationsföretag","inrikes född",744,773,851,884,847,744,809,866,920,879
"18 Örebro län","kvinnor","J informations- och kommunikationsföretag","utrikes född",65,74,92,105,99,70,79,97,125,118
"18 Örebro län","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",562,580,586,606,661,603,602,632,644,683
"18 Örebro län","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",502,522,516,544,593,540,545,569,593,624
"18 Örebro län","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",59,58,69,63,62,62,56,64,55,62
"18 Örebro län","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",1060,1054,1042,929,958,1068,1069,1060,950,977
"18 Örebro län","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",939,941,920,825,831,944,959,937,842,849
"18 Örebro län","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",124,114,122,105,125,124,111,124,109,131
"18 Örebro län","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",5593,5870,6221,6365,6347,5588,5961,6269,6440,6412
"18 Örebro län","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",4572,4699,4894,4989,4929,4554,4787,4948,5046,4965
"18 Örebro län","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",1022,1171,1325,1373,1420,1034,1175,1321,1398,1447
"18 Örebro län","kvinnor","O civila myndigheter och försvaret","totalt",6589,6752,6647,6823,7094,6333,6447,6367,6495,6704
"18 Örebro län","kvinnor","O civila myndigheter och försvaret","inrikes född",5899,6063,5994,6165,6401,5656,5768,5716,5843,6024
"18 Örebro län","kvinnor","O civila myndigheter och försvaret","utrikes född",685,691,650,659,691,676,676,651,654,680
"18 Örebro län","kvinnor","P utbildningsväsendet","totalt",12061,12192,12230,12342,12300,11915,12005,12156,12206,12134
"18 Örebro län","kvinnor","P utbildningsväsendet","inrikes född",10136,10160,10039,10087,10060,10019,10007,9957,9952,9928
"18 Örebro län","kvinnor","P utbildningsväsendet","utrikes född",1924,2032,2189,2258,2239,1901,1999,2198,2259,2214
"18 Örebro län","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",21473,21656,22116,22795,22894,21272,21476,21883,22504,22698
"18 Örebro län","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",17157,17158,17173,17406,17358,17049,17049,17019,17175,17207
"18 Örebro län","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",4318,4496,4944,5389,5536,4224,4427,4864,5333,5489
"18 Örebro län","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",3248,3329,3352,3347,3395,3308,3386,3403,3435,3466
"18 Örebro län","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",2672,2719,2745,2747,2770,2714,2762,2781,2815,2832
"18 Örebro län","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",581,609,603,602,621,593,628,616,619,635
"18 Örebro län","kvinnor","US uppgift saknas","totalt",745,698,756,595,178,811,738,800,649,229
"18 Örebro län","kvinnor","US uppgift saknas","inrikes född",601,561,585,432,111,647,588,606,466,144
"18 Örebro län","kvinnor","US uppgift saknas","utrikes född",147,140,169,163,67,165,156,193,180,88
"18 Örebro län","totalt","A-U+US Total","totalt",143671,147184,150284,151399,151121,142921,146484,149723,150482,149882
"18 Örebro län","totalt","A-U+US Total","inrikes född",120144,121895,122985,123212,122729,119335,121104,122256,122100,121331
"18 Örebro län","totalt","A-U+US Total","utrikes född",23523,25292,27300,28187,28395,23586,25381,27464,28380,28552
"18 Örebro län","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",2864,2857,2758,2718,2684,2840,2815,2715,2703,2665
"18 Örebro län","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",2705,2694,2602,2555,2491,2698,2662,2570,2547,2471
"18 Örebro län","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",157,161,153,162,188,144,154,148,154,192
"18 Örebro län","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",19717,20334,20811,21118,21461,19437,19986,20528,20707,20942
"18 Örebro län","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",17318,17681,17930,18189,18477,17004,17324,17645,17779,17969
"18 Örebro län","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",2403,2651,2885,2931,2987,2435,2659,2887,2928,2973
"18 Örebro län","totalt","D+E företag inom energi och miljö","totalt",1225,1290,1280,1301,1298,1216,1273,1280,1296,1294
"18 Örebro län","totalt","D+E företag inom energi och miljö","inrikes född",1121,1180,1167,1180,1177,1109,1161,1163,1175,1170
"18 Örebro län","totalt","D+E företag inom energi och miljö","utrikes född",103,110,115,123,121,105,117,120,120,124
"18 Örebro län","totalt","F byggindustri","totalt",10759,11014,11279,11126,10906,10811,11085,11240,11052,10796
"18 Örebro län","totalt","F byggindustri","inrikes född",9723,9829,9954,9777,9605,9755,9875,9917,9722,9551
"18 Örebro län","totalt","F byggindustri","utrikes född",1037,1189,1323,1349,1304,1054,1209,1320,1331,1246
"18 Örebro län","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",15978,16639,17257,17254,17050,16301,16975,17627,17514,17287
"18 Örebro län","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",13879,14263,14614,14466,14272,14165,14587,14908,14688,14467
"18 Örebro län","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",2103,2376,2646,2788,2777,2135,2389,2721,2823,2823
"18 Örebro län","totalt","H transport- och magasineringsföretag","totalt",6857,7047,6987,6722,6807,6951,7208,7168,6870,6941
"18 Örebro län","totalt","H transport- och magasineringsföretag","inrikes född",5250,5297,5165,4946,4991,5316,5384,5297,5037,5078
"18 Örebro län","totalt","H transport- och magasineringsföretag","utrikes född",1606,1752,1822,1778,1819,1637,1823,1872,1833,1860
"18 Örebro län","totalt","I hotell och restauranger","totalt",4029,4305,4514,4530,4495,4110,4397,4698,4691,4621
"18 Örebro län","totalt","I hotell och restauranger","inrikes född",2397,2549,2592,2629,2624,2459,2636,2737,2724,2685
"18 Örebro län","totalt","I hotell och restauranger","utrikes född",1628,1756,1924,1900,1874,1652,1759,1964,1968,1938
"18 Örebro län","totalt","J informations- och kommunikationsföretag","totalt",3241,3354,3544,3639,3494,3341,3563,3782,3931,3771
"18 Örebro län","totalt","J informations- och kommunikationsföretag","inrikes född",3010,3101,3249,3315,3195,3092,3285,3444,3551,3408
"18 Örebro län","totalt","J informations- och kommunikationsföretag","utrikes född",228,256,297,323,298,250,276,338,380,357
"18 Örebro län","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",1101,1150,1112,1155,1206,1211,1238,1263,1304,1324
"18 Örebro län","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",971,1007,957,1012,1064,1077,1096,1100,1154,1181
"18 Örebro län","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",130,142,158,144,139,130,143,166,154,142
"18 Örebro län","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",2717,2615,2609,2484,2552,2768,2697,2678,2548,2613
"18 Örebro län","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",2394,2321,2304,2196,2237,2436,2394,2358,2251,2292
"18 Örebro län","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",326,294,309,289,316,330,307,322,297,319
"18 Örebro län","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",12629,13414,14124,14275,14172,12679,13637,14238,14413,14331
"18 Örebro län","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",10317,10687,11109,11200,11012,10311,10848,11193,11297,11083
"18 Örebro län","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",2309,2727,3019,3072,3163,2363,2787,3048,3115,3246
"18 Örebro län","totalt","O civila myndigheter och försvaret","totalt",12017,12241,12043,12368,12932,10770,10856,10681,10886,11288
"18 Örebro län","totalt","O civila myndigheter och försvaret","inrikes född",10811,11024,10873,11185,11681,9625,9692,9557,9756,10100
"18 Örebro län","totalt","O civila myndigheter och försvaret","utrikes född",1208,1215,1169,1186,1252,1147,1164,1125,1127,1190
"18 Örebro län","totalt","P utbildningsväsendet","totalt",16383,16484,16547,16665,16541,16238,16287,16477,16510,16369
"18 Örebro län","totalt","P utbildningsväsendet","inrikes född",13666,13638,13575,13612,13532,13535,13482,13483,13444,13386
"18 Örebro län","totalt","P utbildningsväsendet","utrikes född",2719,2846,2968,3054,3010,2704,2808,2999,3067,2979
"18 Örebro län","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",26927,27159,27960,28879,29254,26708,26998,27680,28531,29037
"18 Örebro län","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",20747,20747,20926,21209,21352,20668,20680,20779,20957,21211
"18 Örebro län","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",6182,6417,7035,7665,7900,6040,6316,6898,7577,7827
"18 Örebro län","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",5743,5861,6029,5929,5957,5816,5871,5995,6015,6019
"18 Örebro län","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",4648,4736,4845,4783,4816,4700,4726,4812,4856,4858
"18 Örebro län","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",1092,1126,1184,1148,1143,1115,1145,1185,1160,1160
"18 Örebro län","totalt","US uppgift saknas","totalt",1474,1410,1427,1238,317,1728,1598,1667,1506,587
"18 Örebro län","totalt","US uppgift saknas","inrikes född",1195,1138,1133,957,209,1392,1270,1306,1164,409
"18 Örebro län","totalt","US uppgift saknas","utrikes född",280,276,293,282,108,337,325,359,343,174
"1814 Lekeberg","män","A-U+US Total","totalt",1228,1251,1287,1286,1306,2237,2288,2365,2288,2286
"1814 Lekeberg","män","A-U+US Total","inrikes född",1101,1113,1134,1126,1156,2077,2109,2176,2115,2121
"1814 Lekeberg","män","A-U+US Total","utrikes född",128,137,156,160,151,160,181,188,172,165
"1814 Lekeberg","män","A företag inom jordbruk, skogsbruk och fiske","totalt",152,155,157,154,166,166,170,176,163,175
"1814 Lekeberg","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",152,155,157,154,167,163,168,173,164,175
"1814 Lekeberg","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",0,0,0,0,0,0,0,3,3,0
"1814 Lekeberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",129,117,133,120,115,394,402,418,389,395
"1814 Lekeberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",114,104,113,104,100,374,380,388,363,369
"1814 Lekeberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",17,12,19,18,17,22,21,30,27,29
"1814 Lekeberg","män","D+E företag inom energi och miljö","totalt",20,17,15,20,17,35,32,33,35,38
"1814 Lekeberg","män","D+E företag inom energi och miljö","inrikes född",20,17,15,16,17,35,32,33,35,38
"1814 Lekeberg","män","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,0,0,0,0,3
"1814 Lekeberg","män","F byggindustri","totalt",303,289,276,264,269,478,476,485,443,448
