"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"1882 Askersund","män","L fastighetsbolag och fastighetsförvaltare","totalt",34,39,36,35,40,56,55,56,54,52
"1882 Askersund","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",33,37,34,34,36,54,53,52,52,49
"1882 Askersund","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",1,2,1,1,2,2,1,2,1,2
"1882 Askersund","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",159,160,181,188,175,169,183,194,206,215
"1882 Askersund","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",143,147,162,159,150,150,162,171,180,191
"1882 Askersund","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",13,12,21,28,25,19,20,23,28,25
"1882 Askersund","män","O civila myndigheter och försvaret","totalt",45,45,51,45,42,93,94,98,103,102
"1882 Askersund","män","O civila myndigheter och försvaret","inrikes född",40,41,47,42,40,90,89,92,96,98
"1882 Askersund","män","O civila myndigheter och försvaret","utrikes född",5,5,3,2,1,4,5,5,4,5
"1882 Askersund","män","P utbildningsväsendet","totalt",52,55,79,79,71,88,93,102,104,100
"1882 Askersund","män","P utbildningsväsendet","inrikes född",41,40,62,63,59,76,76,85,86,88
"1882 Askersund","män","P utbildningsväsendet","utrikes född",11,15,17,17,11,13,18,17,18,14
"1882 Askersund","män","Q enheter för vård och omsorg, socialtjänst","totalt",125,132,139,161,188,131,143,151,164,193
"1882 Askersund","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",70,71,69,76,98,80,86,86,95,115
"1882 Askersund","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",54,61,71,84,91,50,57,64,69,78
"1882 Askersund","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",52,51,50,46,50,69,60,63,59,62
"1882 Askersund","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",45,47,45,42,45,60,52,56,51,54
"1882 Askersund","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",7,5,4,4,5,9,8,7,7,7
"1882 Askersund","män","US uppgift saknas","totalt",55,52,49,44,3,62,58,56,49,14
"1882 Askersund","män","US uppgift saknas","inrikes född",49,45,42,41,2,56,49,47,45,11
"1882 Askersund","män","US uppgift saknas","utrikes född",5,7,8,3,2,6,7,9,4,3
"1882 Askersund","kvinnor","A-U+US Total","totalt",2010,2036,2075,2124,2140,2478,2519,2572,2566,2549
"1882 Askersund","kvinnor","A-U+US Total","inrikes född",1852,1857,1874,1912,1926,2303,2322,2367,2357,2337
"1882 Askersund","kvinnor","A-U+US Total","utrikes född",158,179,200,211,215,174,196,205,209,212
"1882 Askersund","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",86,80,80,83,83,78,70,72,70,71
"1882 Askersund","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",83,76,75,79,78,75,70,68,68,65
"1882 Askersund","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",4,4,5,4,5,3,3,4,3,5
"1882 Askersund","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",292,288,300,310,344,266,273,291,293,305
"1882 Askersund","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",275,272,284,290,324,252,258,275,276,290
"1882 Askersund","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",16,15,16,20,20,15,16,16,18,15
"1882 Askersund","kvinnor","D+E företag inom energi och miljö","totalt",23,27,28,28,24,26,29,35,35,33
"1882 Askersund","kvinnor","D+E företag inom energi och miljö","inrikes född",23,27,28,28,24,26,29,35,35,33
"1882 Askersund","kvinnor","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,0,0,0,0,0
"1882 Askersund","kvinnor","F byggindustri","totalt",43,37,44,40,35,48,45,51,46,49
"1882 Askersund","kvinnor","F byggindustri","inrikes född",41,35,42,35,30,46,43,48,42,45
"1882 Askersund","kvinnor","F byggindustri","utrikes född",1,2,1,4,5,0,2,1,3,3
"1882 Askersund","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",189,193,191,200,181,257,271,283,284,264
"1882 Askersund","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",179,178,173,179,167,243,251,259,262,246
"1882 Askersund","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",11,14,18,21,13,14,20,22,22,18
"1882 Askersund","kvinnor","H transport- och magasineringsföretag","totalt",42,42,24,27,33,78,80,81,76,74
"1882 Askersund","kvinnor","H transport- och magasineringsföretag","inrikes född",37,37,24,26,30,72,75,75,74,71
"1882 Askersund","kvinnor","H transport- och magasineringsföretag","utrikes född",4,3,3,1,4,7,6,5,4,4
"1882 Askersund","kvinnor","I hotell och restauranger","totalt",71,75,92,93,91,77,80,104,95,93
"1882 Askersund","kvinnor","I hotell och restauranger","inrikes född",59,60,76,75,75,67,68,91,84,80
"1882 Askersund","kvinnor","I hotell och restauranger","utrikes född",11,14,16,18,18,9,13,13,13,13
"1882 Askersund","kvinnor","J informations- och kommunikationsföretag","totalt",5,5,6,4,8,15,16,14,17,19
"1882 Askersund","kvinnor","J informations- och kommunikationsföretag","inrikes född",5,5,5,3,5,14,14,13,14,16
"1882 Askersund","kvinnor","J informations- och kommunikationsföretag","utrikes född",0,0,0,0,1,0,0,1,3,3
"1882 Askersund","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",4,3,4,3,3,10,11,12,11,8
"1882 Askersund","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",4,3,4,3,3,10,10,12,11,8
"1882 Askersund","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1882 Askersund","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",19,25,29,29,29,32,32,35,34,34
"1882 Askersund","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",16,21,25,23,24,29,29,33,28,29
"1882 Askersund","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",3,4,4,6,7,3,4,4,7,6
"1882 Askersund","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",106,107,117,132,123,151,167,172,185,187
"1882 Askersund","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",99,98,104,116,111,137,151,154,164,167
"1882 Askersund","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",7,9,13,17,13,14,15,18,21,20
"1882 Askersund","kvinnor","O civila myndigheter och försvaret","totalt",63,71,71,65,58,134,132,131,129,126
"1882 Askersund","kvinnor","O civila myndigheter och försvaret","inrikes född",58,69,68,63,55,129,129,127,125,122
"1882 Askersund","kvinnor","O civila myndigheter och försvaret","utrikes född",4,2,3,2,1,4,4,4,5,5
"1882 Askersund","kvinnor","P utbildningsväsendet","totalt",333,346,372,383,376,414,425,441,439,425
"1882 Askersund","kvinnor","P utbildningsväsendet","inrikes född",308,316,337,351,346,383,392,405,406,392
"1882 Askersund","kvinnor","P utbildningsväsendet","utrikes född",26,29,35,32,29,31,32,36,34,34
"1882 Askersund","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",586,589,577,581,654,718,721,700,695,752
"1882 Askersund","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",533,526,499,508,562,670,664,638,630,671
"1882 Askersund","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",52,64,76,73,93,48,58,62,65,80
"1882 Askersund","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",91,96,87,88,94,112,105,97,99,103
"1882 Askersund","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",87,90,83,85,89,105,99,91,95,97
"1882 Askersund","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",3,5,4,4,5,8,7,7,4,5
"1882 Askersund","kvinnor","US uppgift saknas","totalt",60,56,58,57,5,60,58,53,54,5
"1882 Askersund","kvinnor","US uppgift saknas","inrikes född",46,43,49,48,4,45,41,43,47,3
"1882 Askersund","kvinnor","US uppgift saknas","utrikes född",15,14,10,8,1,15,17,11,9,3
"1882 Askersund","totalt","A-U+US Total","totalt",4594,4633,4729,4789,4827,5382,5454,5569,5580,5539
"1882 Askersund","totalt","A-U+US Total","inrikes född",4178,4176,4229,4261,4260,4971,4981,5066,5055,5005
"1882 Askersund","totalt","A-U+US Total","utrikes född",416,458,500,529,567,412,474,503,526,533
"1882 Askersund","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",364,358,369,377,381,312,308,311,311,308
"1882 Askersund","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",342,334,343,352,355,297,290,290,288,284
"1882 Askersund","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",23,24,24,24,27,14,17,20,22,24
"1882 Askersund","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",1161,1178,1196,1204,1275,1109,1128,1160,1162,1165
"1882 Askersund","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",1074,1094,1119,1124,1187,1044,1058,1090,1086,1090
"1882 Askersund","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",86,84,77,79,89,64,71,71,76,75
"1882 Askersund","totalt","D+E företag inom energi och miljö","totalt",60,66,69,67,63,73,81,92,89,89
"1882 Askersund","totalt","D+E företag inom energi och miljö","inrikes född",59,65,66,64,60,72,80,88,85,85
"1882 Askersund","totalt","D+E företag inom energi och miljö","utrikes född",1,1,5,3,3,0,0,3,4,4
"1882 Askersund","totalt","F byggindustri","totalt",485,459,470,448,426,555,543,556,549,544
"1882 Askersund","totalt","F byggindustri","inrikes född",456,430,439,417,388,532,515,524,515,512
"1882 Askersund","totalt","F byggindustri","utrikes född",30,30,31,31,38,23,27,31,35,32
"1882 Askersund","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",373,380,388,403,376,578,602,618,619,590
"1882 Askersund","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",346,349,350,358,343,546,560,570,567,542
"1882 Askersund","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",25,31,38,45,33,32,43,48,53,49
"1882 Askersund","totalt","H transport- och magasineringsföretag","totalt",237,223,175,186,214,288,279,262,257,254
"1882 Askersund","totalt","H transport- och magasineringsföretag","inrikes född",223,206,162,169,180,264,252,237,238,238
"1882 Askersund","totalt","H transport- och magasineringsföretag","utrikes född",15,17,13,17,32,25,26,26,20,16
"1882 Askersund","totalt","I hotell och restauranger","totalt",111,120,145,147,154,115,123,156,148,147
"1882 Askersund","totalt","I hotell och restauranger","inrikes född",82,84,103,100,101,95,94,123,113,105
"1882 Askersund","totalt","I hotell och restauranger","utrikes född",29,36,44,46,52,20,28,33,37,42
"1882 Askersund","totalt","J informations- och kommunikationsföretag","totalt",23,20,20,22,26,45,46,46,53,54
"1882 Askersund","totalt","J informations- och kommunikationsföretag","inrikes född",23,20,18,21,23,43,43,43,50,49
"1882 Askersund","totalt","J informations- och kommunikationsföretag","utrikes född",0,0,0,0,1,3,3,2,4,6
"1882 Askersund","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",4,5,4,4,4,16,16,19,17,17
"1882 Askersund","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",4,5,4,4,4,16,16,18,17,17
"1882 Askersund","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,1,0,0,0
"1882 Askersund","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",53,64,65,64,68,88,89,92,88,86
"1882 Askersund","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",49,59,59,57,60,81,82,86,81,77
"1882 Askersund","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",5,6,6,8,9,7,6,6,9,8
"1882 Askersund","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",263,266,299,320,298,320,350,366,391,402
"1882 Askersund","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",242,246,265,275,261,286,314,325,343,357
"1882 Askersund","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",21,21,34,45,37,34,37,41,48,45
"1882 Askersund","totalt","O civila myndigheter och försvaret","totalt",107,117,122,110,99,229,226,228,230,229
"1882 Askersund","totalt","O civila myndigheter och försvaret","inrikes född",99,111,117,105,95,219,218,220,221,219
"1882 Askersund","totalt","O civila myndigheter och försvaret","utrikes född",8,6,7,4,5,9,9,8,9,10
"1882 Askersund","totalt","P utbildningsväsendet","totalt",386,402,451,463,447,502,518,543,545,526
"1882 Askersund","totalt","P utbildningsväsendet","inrikes född",350,357,400,414,405,458,468,489,491,480
"1882 Askersund","totalt","P utbildningsväsendet","utrikes född",37,45,51,48,42,44,49,53,53,46
"1882 Askersund","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",710,721,715,740,842,848,865,851,860,944
"1882 Askersund","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",603,597,568,583,660,750,750,724,726,786
"1882 Askersund","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",106,125,146,158,183,98,115,128,134,159
"1882 Askersund","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",143,145,137,134,143,182,166,161,158,165
"1882 Askersund","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",133,135,129,127,134,165,151,147,146,152
"1882 Askersund","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",10,10,9,7,11,17,15,12,12,15
"1882 Askersund","totalt","US uppgift saknas","totalt",114,109,108,100,8,122,116,109,104,20
"1882 Askersund","totalt","US uppgift saknas","inrikes född",95,87,90,89,6,101,91,91,91,15
"1882 Askersund","totalt","US uppgift saknas","utrikes född",20,24,18,12,3,21,25,19,13,6
"1883 Karlskoga","män","A-U+US Total","totalt",7831,7979,8117,8372,8660,7251,7315,7530,7612,7629
"1883 Karlskoga","män","A-U+US Total","inrikes född",6804,6897,6985,7158,7406,6171,6170,6283,6319,6349
"1883 Karlskoga","män","A-U+US Total","utrikes född",1028,1080,1132,1214,1254,1081,1145,1247,1293,1281
"1883 Karlskoga","män","A företag inom jordbruk, skogsbruk och fiske","totalt",173,158,143,134,101,122,112,99,95,88
"1883 Karlskoga","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",156,144,132,122,88,106,99,90,87,82
"1883 Karlskoga","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",19,16,10,12,12,16,13,11,8,6
"1883 Karlskoga","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",3000,3158,3242,3374,3610,2433,2503,2574,2622,2693
"1883 Karlskoga","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",2736,2880,2938,3042,3256,2183,2238,2283,2319,2382
"1883 Karlskoga","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",263,279,305,332,353,250,266,292,303,310
"1883 Karlskoga","män","D+E företag inom energi och miljö","totalt",192,178,180,173,154,162,159,158,156,144
"1883 Karlskoga","män","D+E företag inom energi och miljö","inrikes född",173,160,160,154,134,145,142,142,139,126
"1883 Karlskoga","män","D+E företag inom energi och miljö","utrikes född",18,18,21,20,21,18,18,17,16,17
"1883 Karlskoga","män","F byggindustri","totalt",882,928,965,996,992,900,971,992,982,927
"1883 Karlskoga","män","F byggindustri","inrikes född",799,825,856,895,906,817,863,871,868,837
"1883 Karlskoga","män","F byggindustri","utrikes född",85,103,108,101,87,83,108,121,115,90
"1883 Karlskoga","män","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",748,760,743,727,702,713,708,699,707,694
"1883 Karlskoga","män","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",648,652,633,617,595,603,593,579,578,570
"1883 Karlskoga","män","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",100,107,109,111,108,109,115,120,129,124
"1883 Karlskoga","män","H transport- och magasineringsföretag","totalt",226,223,240,248,268,328,333,350,334,315
"1883 Karlskoga","män","H transport- och magasineringsföretag","inrikes född",159,157,169,180,194,218,213,219,207,196
"1883 Karlskoga","män","H transport- och magasineringsföretag","utrikes född",67,65,72,68,74,109,121,133,127,119
"1883 Karlskoga","män","I hotell och restauranger","totalt",180,182,188,204,221,199,193,220,227,228
"1883 Karlskoga","män","I hotell och restauranger","inrikes född",78,73,75,81,98,89,80,89,87,92
"1883 Karlskoga","män","I hotell och restauranger","utrikes född",101,109,113,123,124,110,113,132,140,137
"1883 Karlskoga","män","J informations- och kommunikationsföretag","totalt",258,251,264,263,260,254,251,271,282,278
"1883 Karlskoga","män","J informations- och kommunikationsföretag","inrikes född",246,240,253,252,247,240,241,259,266,259
"1883 Karlskoga","män","J informations- och kommunikationsföretag","utrikes född",12,11,11,12,13,13,11,12,15,19
"1883 Karlskoga","män","K kreditinstitut och försäkringsbolag m.m.","totalt",21,25,20,16,16,32,36,35,30,31
"1883 Karlskoga","män","K kreditinstitut och försäkringsbolag m.m.","inrikes född",19,23,19,16,14,30,34,30,27,29
"1883 Karlskoga","män","K kreditinstitut och försäkringsbolag m.m.","utrikes född",4,4,3,3,3,3,4,5,4,4
"1883 Karlskoga","män","L fastighetsbolag och fastighetsförvaltare","totalt",161,161,166,185,197,162,163,170,181,187
"1883 Karlskoga","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",149,148,154,173,181,147,149,158,169,173
"1883 Karlskoga","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",13,12,12,11,15,16,13,13,13,15
"1883 Karlskoga","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",720,693,710,714,753,666,649,673,653,692
"1883 Karlskoga","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",612,589,594,591,637,567,540,553,538,569
"1883 Karlskoga","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",107,104,116,122,117,99,109,119,115,124
"1883 Karlskoga","män","O civila myndigheter och försvaret","totalt",262,258,280,296,324,301,290,300,307,327
"1883 Karlskoga","män","O civila myndigheter och försvaret","inrikes född",239,234,253,262,285,275,264,273,279,301
"1883 Karlskoga","män","O civila myndigheter och försvaret","utrikes född",23,24,27,33,39,27,28,27,28,27
"1883 Karlskoga","män","P utbildningsväsendet","totalt",306,297,302,304,304,283,272,278,283,272
"1883 Karlskoga","män","P utbildningsväsendet","inrikes född",258,250,256,255,251,237,230,238,237,227
"1883 Karlskoga","män","P utbildningsväsendet","utrikes född",49,46,45,50,53,45,43,38,45,45
"1883 Karlskoga","män","Q enheter för vård och omsorg, socialtjänst","totalt",392,440,379,459,508,354,393,408,442,475
"1883 Karlskoga","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",283,302,247,291,314,240,262,259,274,288
"1883 Karlskoga","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",108,138,134,168,193,113,132,149,167,187
"1883 Karlskoga","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",234,217,238,230,239,227,207,221,230,230
"1883 Karlskoga","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",189,181,200,186,198,175,165,174,175,175
"1883 Karlskoga","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",46,37,38,44,42,52,43,47,55,54
"1883 Karlskoga","män","US uppgift saknas","totalt",75,52,56,46,10,117,75,83,83,51
"1883 Karlskoga","män","US uppgift saknas","inrikes född",61,41,47,39,9,98,59,69,71,44
"1883 Karlskoga","män","US uppgift saknas","utrikes född",14,9,9,7,2,18,14,14,13,6
"1883 Karlskoga","kvinnor","A-U+US Total","totalt",7100,7304,7096,7549,7756,6476,6566,6734,6794,6816
"1883 Karlskoga","kvinnor","A-U+US Total","inrikes född",6179,6295,6012,6365,6527,5597,5611,5663,5652,5646
"1883 Karlskoga","kvinnor","A-U+US Total","utrikes född",921,1009,1084,1182,1229,879,955,1072,1143,1169
"1883 Karlskoga","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",56,59,55,50,45,52,48,48,42,40
"1883 Karlskoga","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",53,55,52,49,43,49,46,45,41,40
"1883 Karlskoga","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",3,5,3,1,0,3,3,2,0,0
"1883 Karlskoga","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",1186,1267,1320,1432,1629,912,954,996,1074,1175
"1883 Karlskoga","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",1082,1161,1201,1301,1491,827,866,902,971,1071
"1883 Karlskoga","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",104,107,120,131,137,85,88,95,103,103
"1883 Karlskoga","kvinnor","D+E företag inom energi och miljö","totalt",50,46,46,43,25,39,39,37,37,22
"1883 Karlskoga","kvinnor","D+E företag inom energi och miljö","inrikes född",47,44,41,39,22,37,34,33,33,20
"1883 Karlskoga","kvinnor","D+E företag inom energi och miljö","utrikes född",1,4,4,5,1,1,4,4,5,2
"1883 Karlskoga","kvinnor","F byggindustri","totalt",108,181,166,153,154,103,166,148,136,134
"1883 Karlskoga","kvinnor","F byggindustri","inrikes född",83,129,126,120,118,77,112,108,104,100
"1883 Karlskoga","kvinnor","F byggindustri","utrikes född",26,52,39,33,36,27,53,38,32,35
"1883 Karlskoga","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",604,625,645,628,604,552,554,570,554,527
"1883 Karlskoga","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",555,573,584,570,544,503,508,517,495,471
"1883 Karlskoga","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",49,51,60,58,59,48,46,54,60,57
"1883 Karlskoga","kvinnor","H transport- och magasineringsföretag","totalt",53,52,61,61,63,64,73,79,78,80
"1883 Karlskoga","kvinnor","H transport- och magasineringsföretag","inrikes född",47,46,51,54,54,55,63,70,71,73
"1883 Karlskoga","kvinnor","H transport- och magasineringsföretag","utrikes född",7,7,10,6,9,11,9,10,8,8
"1883 Karlskoga","kvinnor","I hotell och restauranger","totalt",213,208,215,221,230,231,217,248,246,233
"1883 Karlskoga","kvinnor","I hotell och restauranger","inrikes född",162,163,163,161,164,182,172,184,169,162
"1883 Karlskoga","kvinnor","I hotell och restauranger","utrikes född",51,45,53,60,65,50,46,66,77,72
"1883 Karlskoga","kvinnor","J informations- och kommunikationsföretag","totalt",125,121,128,139,142,103,97,104,111,110
"1883 Karlskoga","kvinnor","J informations- och kommunikationsföretag","inrikes född",120,115,122,130,134,95,90,94,101,100
"1883 Karlskoga","kvinnor","J informations- och kommunikationsföretag","utrikes född",6,7,6,7,8,7,7,9,10,11
"1883 Karlskoga","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",35,33,31,29,25,35,36,35,32,30
"1883 Karlskoga","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",33,33,31,29,25,34,34,33,31,28
"1883 Karlskoga","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",1,1,0,0,0,1,1,3,2,0
"1883 Karlskoga","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",112,113,115,103,96,104,111,107,96,91
"1883 Karlskoga","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",101,103,102,90,83,94,99,96,85,80
"1883 Karlskoga","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",10,11,13,14,12,10,12,12,12,11
"1883 Karlskoga","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",703,698,700,717,746,596,582,605,621,635
"1883 Karlskoga","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",571,558,548,561,589,493,473,481,496,504
"1883 Karlskoga","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",133,140,151,156,157,103,109,124,126,131
"1883 Karlskoga","kvinnor","O civila myndigheter och försvaret","totalt",428,389,410,443,476,451,428,460,461,474
"1883 Karlskoga","kvinnor","O civila myndigheter och försvaret","inrikes född",381,348,366,399,428,405,386,411,416,424
"1883 Karlskoga","kvinnor","O civila myndigheter och försvaret","utrikes född",47,40,44,43,49,45,42,48,45,49
"1883 Karlskoga","kvinnor","P utbildningsväsendet","totalt",927,949,967,987,991,888,897,930,936,927
"1883 Karlskoga","kvinnor","P utbildningsväsendet","inrikes född",826,832,823,827,826,795,788,799,788,769
"1883 Karlskoga","kvinnor","P utbildningsväsendet","utrikes född",101,117,144,160,165,93,108,131,148,158
"1883 Karlskoga","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",2145,2240,1902,2217,2224,1975,2024,2017,2034,2036
"1883 Karlskoga","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",1813,1859,1512,1757,1745,1644,1653,1599,1578,1570
"1883 Karlskoga","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",332,381,390,459,479,331,370,418,456,467
"1883 Karlskoga","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",295,274,291,290,298,300,290,301,289,288
"1883 Karlskoga","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",257,236,251,247,253,250,237,247,236,230
"1883 Karlskoga","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",39,36,39,45,46,51,53,54,53,58
"1883 Karlskoga","kvinnor","US uppgift saknas","totalt",59,51,44,37,10,70,53,53,44,14
"1883 Karlskoga","kvinnor","US uppgift saknas","inrikes född",49,43,37,32,6,57,45,45,39,10
"1883 Karlskoga","kvinnor","US uppgift saknas","utrikes född",9,7,6,4,3,12,7,7,6,4
"1883 Karlskoga","totalt","A-U+US Total","totalt",14931,15282,15213,15919,16416,13727,13882,14263,14406,14445
